Date,Bond Code,ISIN Code,Ticker,ISSUER,ISSUER_INDUSTRY,PAYMENT_RANK,DAYS_TO_NEXT_COUPON,NXT_CPN_DT,Maturity,Coupon,Companion Bond,BP Spread,MTM,All in price,Clean Price,Accrued Interest,Year High Yield,Year Low Yield,Return (YTD),Duration,Modified Duration,Delta,Rand per Basis Point,Convexity,Yield Volatility,Yield / Price Indicator,Last Trade Date,Last MTM Change Date,Index Ratio,Base CPI,Reference CPI,MTM Process Methodology,MTM Change
2028/08/28,NN245,ZAG000198813,ZAG000198813 Corp,NEDBANK LTD,BANK,Sr Unsecured,84,2023/11/28,28-Aug-28,9.667,JIBAR,130,,100.1069853,100.0010456,0.105939726,100,100,0,,0,,,,,Price,25-Aug-23,27-Aug-23,,,,Price Traded Methodology,
2035/02/28,NN247,ZAG000198896,ZAG000198896 Corp,NEDBANK LTD,BANK,Sr Unsecured,86,2023/11/30,28-Feb-35,10.287,JIBAR,192,,100.1124118,99.99967751,0.112734247,100,100,0,,0,,,,,Price,25-Aug-23,27-Aug-23,,,,Price Traded Methodology,
2025/06/24,NNF014,ZAG000169061,ZAG000169061 Corp,NEDBANK LTD,BANK,Sr Unsecured,110,2023/12/24,24-Jun-25,4.5,,,,141.72,141.72,0,0,0,0,,0,,,,,Price,02-Jul-20,24-Aug-23,,,,Issuer Valuated,
2028/03/29,NNF099,ZAG000195132,ZAG000195132 Corp,NEDBANK LTD,BANK,Sr Unsecured,24,2023/09/29,29-Mar-28,10.817,JIBAR,232.5,,101.9053029,100.0086234,1.896679452,100,100,0,,0,,,,,Price,,27-Aug-23,,,,Price Traded Methodology,
2028/03/30,NNF100,ZAG000195199,ZAG000195199 Corp,NEDBANK LTD,BANK,Sr Unsecured,24,2023/09/29,30-Mar-28,10.8,JIBAR,230,,101.8734964,100.0093868,1.864109589,100,100,0,,0,,,,,Price,30-Mar-23,27-Aug-23,,,,Price Traded Methodology,
2028/04/21,NNF102,ZAG000195629,ZAG000195629 Corp,NEDBANK LTD,BANK,Sr Unsecured,15,2023/09/20,21-Apr-28,10.742,JIBAR,225,,102.1518082,100.0068082,2.145,100,100,0,,0,,,,,Price,21-Apr-23,27-Aug-23,,,,Price Traded Methodology,
2028/05/04,NNF103,ZAG000195801,ZAG000195801 Corp,NEDBANK LTD,BANK,Sr Unsecured,62,2023/11/06,04-May-28,11.225,JIBAR,280,,100.8694377,100.0083418,0.86109589,100,100,0,,0,,,,,Price,03-May-23,27-Aug-23,,,,Price Traded Methodology,
2024/08/23,NNF104,ZAG000198375,ZAG000198375 Corp,NEDBANK LTD,BANK,Sr Unsecured,79,2023/11/23,23-Aug-24,9.392,JIBAR,100,,100.2384803,100.0068968,0.231583562,0,0,0,,0,,,,,Price,23-Aug-23,27-Aug-23,,,,Price Traded Methodology,
2024/08/23,NNF105,ZAG000198417,ZAG000198417 Corp,NEDBANK LTD,BANK,Sr Unsecured,79,2023/11/23,23-Aug-24,9.392,JIBAR,100,,100.2384803,100.0068968,0.231583562,0,0,0,,0,,,,,Price,22-Aug-23,27-Aug-23,,,,Price Traded Methodology,
2029/06/20,NNF106,ZAG000198904,ZAG000198904 Corp,NEDBANK LTD,BANK,Sr Unsecured,15,2023/09/20,20-Jun-29,12.017,JIBAR,365,,100.1449964,100.0133032,0.131693151,100,100,0,,0,,,,,Price,25-Aug-23,27-Aug-23,,,,Price Traded Methodology,
2028/11/30,NRA028,ZAG000055997,ZAG000055997 Corp,SOUTH AFRICAN NATL RDS,GOVT AGENCY,Sr Unsecured,86,2023/11/30,30-Nov-28,12.25,R186,252,11.345,106.57619,103.45496,3.12123,12.485,10.47,0.01,3.930771307,3.719767496,-3.964386534,396.4386534,18.35698336,,Rate,07-Aug-23,03-Jul-23,,,,Illiquid Methodology,
2023/12/07,NTC26,ZAG000155888,ZAG000155888 Corp,CLINDEB INVESTMENTS,FINANCIAL,Sr Unsecured,2,2023/09/07,07-Dec-23,10.033,JIBAR,83,,100.0292478,100.1941739,-0.164926027,100,100,0,,0,,,,,Price,08-Jun-23,07-Feb-23,,,,Price Traded Methodology,
2024/12/12,NTC28,ZAG000165184,ZAG000165184 Corp,CLINDEB INVESTMENTS,FINANCIAL,Sr Unsecured,7,2023/09/12,12-Dec-24,9.905,JIBAR,107,,102.6358939,100.4360226,2.199871233,100,100,0,,0,,,,,Price,11-Dec-19,03-Jan-23,,,,Price Traded Methodology,
2027/01/28,NTC33,ZAG000182965,ZAG000182965 Corp,CLINDEB INVESTMENTS,FINANCIAL,Sr Unsecured,55,2023/10/30,28-Jan-27,10.075,JIBAR,162.5,,100.9790207,100.0129248,0.96609589,100,100,0,,0,,,,,Price,25-Oct-22,27-Aug-23,,,,Price Traded Methodology,
2025/02/26,NTC34,ZAG000184748,ZAG000184748 Corp,CLINDEB INVESTMENTS,FINANCIAL,Sr Unsecured,83,2023/11/27,26-Feb-25,9.747,JIBAR,115,,100.4249422,100.3181257,0.106816438,100,100,0,,0,,,,,Price,14-Jul-23,13-Jul-23,,,,Price Traded Methodology,
2025/09/07,NTC35,ZAG000189606,ZAG000189606 Corp,CLINDEB INVESTMENTS,FINANCIAL,Sr Unsecured,2,2023/09/07,07-Sep-25,9.723,JIBAR,119,,99.93842614,100.0982563,-0.159830137,100,100,0,,0,,,,,Price,26-Jul-23,13-Jul-23,,,,Price Traded Methodology,
2027/09/07,NTC36,ZAG000189614,ZAG000189614 Corp,CLINDEB INVESTMENTS,FINANCIAL,Sr Unsecured,2,2023/09/07,07-Sep-27,9.983,JIBAR,125,,100.6734596,100.8375637,-0.16410411,100,100,0,,0,,,,,Price,18-Aug-23,18-Jul-23,,,,Price Traded Methodology,
2027/10/12,NTC37,ZAG000190182,ZAG000190182 Corp,CLINDEB INVESTMENTS,FINANCIAL,Sr Unsecured,37,2023/10/12,12-Oct-27,10,JIBAR,150,,101.4124018,100.0151415,1.397260274,0,0,0,,0,,,,,Price,26-Sep-22,30-Oct-22,,,,Price Traded Methodology,
2026/02/14,NTC38,ZAG000193558,ZAG000193558 Corp,CLINDEB INVESTMENTS,FINANCIAL,Sr Unsecured,70,2023/11/14,14-Feb-26,9.708,JIBAR,117,,100.7712446,100.2924939,0.478750685,100,100,0,,0,,,,,Price,04-Aug-23,17-Jul-23,,,,Price Traded Methodology,
2028/02/14,NTC39,ZAG000193566,ZAG000193566 Corp,CLINDEB INVESTMENTS,FINANCIAL,Sr Unsecured,70,2023/11/14,14-Feb-28,9.888,JIBAR,148,,100.4965819,100.0089545,0.487627397,100,100,0,,0,,,,,Price,13-Feb-23,27-Aug-23,,,,Price Traded Methodology,
2024/10/12,NTC40,ZAG000196817,ZAG000196817 Corp,CLINDEB INVESTMENTS,FINANCIAL,Sr Unsecured,37,2023/10/12,12-Oct-24,9.65,JIBAR,115,,101.3639669,100.0156107,1.348356164,100,100,0,,0,,,,,Price,08-Jun-23,27-Aug-23,,,,Price Traded Methodology,
2024/03/19,NTCG01,ZAG000174798,ZAG000174798 Corp,CLINDEB INVESTMENTS,FINANCIAL,Sr Unsecured,14,2023/09/19,19-Mar-24,10.142,JIBAR,105,,102.3772529,100.3245131,2.052739726,100,100,0,,0,,,,,Price,04-Aug-23,19-Jul-23,,,,Price Traded Methodology,
2030/03/19,OML07,ZAG000124579,ZAG000124579 Corp,OLD MUTUAL LIFE SA LTD,FINANCIAL,Subordinated,14,2023/09/19,19-Mar-25,10.955,R186,-33,8.495,108.43274,103.45047,4.98227,9.645,7.63,0.01,1.40204087,1.34491558,-1.458328846,145.8328846,2.593225802,,Rate,25-Jul-23,06-Sep-22,,,,Illiquid Methodology,
2030/09/14,OML10,ZAG000129644,ZAG000129644 Corp,OLD MUTUAL LIFE SA LTD,FINANCIAL,Subordinated,9,2023/09/14,14-Sep-25,11.35,R186,15,8.975,109.596,104.2786,5.3174,10.125,8.035,0.02,1.788071361,1.711277771,-1.875491991,187.5491991,4.035979485,,Rate,07-Aug-23,14-Mar-23,,,,Illiquid Methodology,
2024/06/11,OML11,ZAG000160094,ZAG000160094 Corp,OLD MUTUAL LIFE SA LTD,FINANCIAL,Subordinated,6,2023/09/11,11-Jun-24,10.025,JIBAR,95,,100.1821493,100.4568069,-0.274657534,100,100,0,,0,,,,,Price,17-Aug-23,19-Jul-23,,,,Price Traded Methodology,
2025/11/12,OML12,ZAG000172412,ZAG000172412 Corp,OLD MUTUAL LIFE SA LTD,FINANCIAL,Subordinated,69,2023/11/13,12-Nov-25,10.338,JIBAR,114,,102.0752933,101.5654741,0.509819178,100,100,0,,0,,,,,Price,28-Aug-23,21-Aug-23,,,,Price Traded Methodology,
2026/09/23,OML13,ZAG000179680,ZAG000179680 Corp,OLD MUTUAL LIFE SA LTD,FINANCIAL,Subordinated,21,2023/09/26,23-Sep-26,10.032,JIBAR,120,,102.831248,100.9073028,1.923945205,100,100,0,,0,,,,,Price,16-Aug-23,11-Jul-23,,,,Price Traded Methodology,
2027/06/23,OML14,ZAG000187204,ZAG000187204 Corp,OLD MUTUAL LIFE SA LTD,FINANCIAL,Subordinated,21,2023/09/26,23-Jun-27,10.042,JIBAR,130,,102.7290593,100.8031963,1.925863014,100,100,0,,0,,,,,Price,25-Aug-23,24-Aug-23,,,,Price Traded Methodology,
2027/10/28,OML15,ZAG000191131,ZAG000191131 Corp,OLD MUTUAL LIFE SA LTD,FINANCIAL,Subordinated,55,2023/10/30,28-Oct-27,10,JIBAR,155,,100.9720042,100.0131001,0.95890411,100,100,0,,0,,,,,Price,11-Nov-22,27-Aug-23,,,,Price Traded Methodology,
2028/05/23,OML16,ZAG000195983,ZAG000195983 Corp,OLD MUTUAL LIFE SA LTD,FINANCIAL,Sr Subordinated,79,2023/11/23,23-May-28,9.892,JIBAR,140,,100.6278953,100.383983,0.243912329,100,100,0,,0,,,,,Price,07-Aug-23,01-Aug-23,,,,Price Traded Methodology,
2025/12/13,PARS01,ZAG000192758,ZAG000192758 Corp,PAN AFRICAN RESOURCES FU,INDUSTRIAL,Secured,8,2023/09/13,13-Dec-25,12.075,JIBAR,350,,102.850832,100.2025032,2.648328767,100,100,0,,0,,,,,Price,17-Aug-23,17-Aug-23,,,,Price Traded Methodology,
2027/12/13,PARS02,ZAG000192766,ZAG000192766 Corp,PAN AFRICAN RESOURCES FU,INDUSTRIAL,Secured,8,2023/09/13,13-Dec-27,12.225,JIBAR,355,,103.3529629,100.6717574,2.681205479,100,100,0,,0,,,,,Price,11-Aug-23,22-May-23,,,,Price Traded Methodology,
2025/03/10,PEP02,ZAG000166893,ZAG000166893 Corp,PEPKOR HOLDINGS LTD,INDUSTRIAL,Sr Unsecured,6,2023/09/11,10-Mar-25,10.215,JIBAR,109,,100.6448318,100.924914,-0.280082192,100,100,0,,0,,,,,Price,23-Feb-21,12-Jul-23,,,,Price Traded Methodology,
2024/05/05,PEP03,ZAG000175969,ZAG000175969 Corp,PEPKOR HOLDINGS LTD,INDUSTRIAL,Sr Unsecured,62,2023/11/06,05-May-24,9.945,JIBAR,86,,101.1231246,100.4419602,0.681164384,100,100,0,,0,,,,,Price,14-Aug-23,12-Jul-23,,,,Price Traded Methodology,
2026/05/05,PEP04,ZAG000175977,ZAG000175977 Corp,PEPKOR HOLDINGS LTD,INDUSTRIAL,Sr Unsecured,62,2023/11/06,05-May-26,10.125,JIBAR,120,,101.8783719,101.1848788,0.693493151,100,100,0,,0,,,,,Price,18-Jul-23,05-Jul-23,,,,Price Traded Methodology,
2026/03/06,PEP05,ZAG000194150,ZAG000194150 Corp,PEPKOR HOLDINGS LTD,INDUSTRIAL,Sr Unsecured,1,2023/09/06,06-Mar-26,9.713,JIBAR,115,,100.0505824,100.1836372,-0.133054795,100,100,0,,0,,,,,Price,08-Aug-23,07-Aug-23,,,,Price Traded Methodology,
2028/03/06,PEP06,ZAG000194168,ZAG000194168 Corp,PEPKOR HOLDINGS LTD,INDUSTRIAL,Sr Unsecured,1,2023/09/06,06-Mar-28,9.863,JIBAR,129,,100.199232,100.3343416,-0.135109589,100,100,0,,0,,,,,Price,10-Aug-23,31-Jul-23,,,,Price Traded Methodology,
2023/10/08,PMM57,ZAG000180522,ZAG000180522 Corp,PREMIUM PROPERTIES LIMIT,FINANCIAL,Sr Unsecured,33,2023/10/08,08-Oct-23,10.55,JIBAR,205,,101.5454961,100.0135783,1.531917808,100,100,0,,0,,,,,Price,16-May-23,27-Aug-23,,,,Price Traded Methodology,
2025/02/28,PMM58,ZAG000183898,ZAG000183898 Corp,PREMIUM PROPERTIES LIMIT,FINANCIAL,Sr Unsecured,86,2023/11/30,28-Feb-25,10.642,JIBAR,215,,100.0278409,99.99906079,0.028780082,100,100,0,,0,,,,,Price,14-Jul-23,27-Aug-23,,,,Price Traded Methodology,
2025/02/28,PMM59,ZAG000194093,ZAG000194093 Corp,PREMIUM PROPERTIES LIMIT,FINANCIAL,Sr Unsecured,86,2023/11/30,28-Feb-25,10.392,JIBAR,190,,100.0271655,99.99907039,0.028095151,100,100,0,,0,,,,,Price,29-Jun-23,27-Aug-23,,,,Price Traded Methodology,
2026/02/28,PMM60,ZAG000194077,ZAG000194077 Corp,PREMIUM PROPERTIES LIMIT,FINANCIAL,Sr Unsecured,86,2023/11/30,28-Feb-26,10.542,JIBAR,205,,100.0276697,99.99916358,0.02850611,100,100,0,,0,,,,,Price,26-Jun-23,27-Aug-23,,,,Price Traded Methodology,
2023/12/07,R197,ZAG000018003,ZAG000018003 Corp,REPUBLIC OF SOUTH AFRICA,GOVT NATIONAL,Sr Unsecured,93,2023/12/07,07-Dec-23,5.5,,,3.85,336.26847,331.98404,4.28443,4.202,2.348,0.01,0.268125847,0.263061905,-0.884594241,88.4594241,0.138403132,,Rate,28-Aug-23,24-Aug-23,3.306170339,33.15013709,109.6,Inflation Linked Methodology,
2033/12/07,R202,ZAG000019944,ZAG000019944 Corp,REPUBLIC OF SOUTH AFRICA,GOVT NATIONAL,Sr Unsecured,93,2023/12/07,07-Dec-33,3.45,,,4.73,253.33401,251.05832,2.27569,4.965,4.39,0.07,8.549520272,8.351995576,-21.15844457,2115.844457,82.6436483,,Rate,28-Aug-23,27-Aug-23,2.799537739,39.14932043,109.6,Inflation Linked Methodology,
2053/03/31,R2 053,ZAG000195280,ZAG000195280 Corp,REPUBLIC OF SOUTH AFRICA,GOVT NATIONAL,Unsecured,25,2023/09/30,31-Mar-53,11.625,,,12.175,100.48785,95.58306,4.90479,12.795,11.72,0.04,8.070758612,7.607643325,-7.644757775,764.4757775,112.1993474,,Rate,28-Aug-23,27-Aug-23,,,,PD Call Down Rates,
2028/03/31,R210,ZAG000041849,ZAG000041849 Corp,REPUBLIC OF SOUTH AFRICA,GOVT NATIONAL,Sr Unsecured,25,2023/09/30,31-Mar-28,2.6,,,4.26,227.05721,224.41451,2.6427,4.4,3.57,0.12,4.286520725,4.197122025,-9.529867881,952.9867881,20.49141217,,Rate,28-Aug-23,01-Jun-09,2.409047479,45.49515978,109.6,Inflation Linked Methodology,
2023/12/05,RDFB15,ZAG000155854,ZAG000155854 Corp,REDEFINE PROPERTIES LTD,FINANCIAL,Sr Unsecured,91,2023/12/05,05-Dec-23,10.092,JIBAR,87,,100.0800779,100.1906752,-0.11059726,100,100,0,,0,,,,,Price,04-Aug-23,16-May-23,,,,Price Traded Methodology,
2024/02/11,RDFB17,ZAG000156936,ZAG000156936 Corp,REDEFINE PROPERTIES LTD,FINANCIAL,Sr Unsecured,69,2023/11/13,11-Feb-24,9.958,JIBAR,111,,100.772457,100.199531,0.572926027,100,100,0,,0,,,,,Price,24-Aug-23,07-Feb-23,,,,Price Traded Methodology,
2026/02/11,RDFB18,ZAG000156944,ZAG000156944 Corp,REDEFINE PROPERTIES LTD,FINANCIAL,Sr Unsecured,69,2023/11/13,11-Feb-26,10.158,JIBAR,151,,101.110487,100.5260541,0.584432877,100,100,0,,0,,,,,Price,07-Feb-23,06-Feb-23,,,,Price Traded Methodology,
2024/03/22,RDFB20,ZAG000157975,ZAG000157975 Corp,REDEFINE PROPERTIES LTD,FINANCIAL,Sr Unsecured,17,2023/09/22,22-Mar-24,10.042,JIBAR,105,,102.2305264,100.277151,1.953375342,100,100,0,,0,,,,,Price,22-Aug-23,12-Jun-23,,,,Price Traded Methodology,
2026/03/22,RDFB21,ZAG000157959,ZAG000157959 Corp,REDEFINE PROPERTIES LTD,FINANCIAL,Sr Unsecured,17,2023/09/22,22-Mar-26,10.292,JIBAR,157,,102.5266804,100.524675,2.002005479,100,100,0,,0,,,,,Price,22-Mar-23,06-Jun-23,,,,Price Traded Methodology,
2024/08/22,RDFB24,ZAG000161910,ZAG000161910 Corp,REDEFINE PROPERTIES LTD,FINANCIAL,Sr Unsecured,78,2023/11/22,22-Aug-24,10.042,JIBAR,100,,100.8810721,100.6059488,0.275123288,100,100,0,,0,,,,,Price,24-Aug-23,23-Aug-23,,,,Price Traded Methodology,
2024/11/28,RDFB26,ZAG000164666,ZAG000164666 Corp,REDEFINE PROPERTIES LTD,FINANCIAL,Sr Unsecured,84,2023/11/28,28-Nov-24,10.017,JIBAR,133,,100.4817316,100.3719563,0.109775342,100,100,0,,0,,,,,Price,22-Mar-23,06-Jun-23,,,,Price Traded Methodology,
2024/07/26,RDFB27,ZAG000178328,ZAG000178328 Corp,REDEFINE PROPERTIES LTD,FINANCIAL,Sr Unsecured,51,2023/10/26,26-Jul-24,10.45,JIBAR,140,,101.5838337,100.5245186,1.059315068,100,100,0,,0,,,,,Price,14-Jul-23,21-Jul-22,,,,Price Traded Methodology,
2025/09/21,RDFG01,ZAG000190083,ZAG000190083 Corp,REDEFINE PROPERTIES LTD,FINANCIAL,Sr Unsecured,16,2023/09/21,21-Sep-25,10.042,JIBAR,142,,102.2257481,100.2482138,1.977534247,100,100,0,,0,,,,,Price,25-Jul-23,07-Feb-23,,,,Price Traded Methodology,
2027/09/21,RDFG02,ZAG000190075,ZAG000190075 Corp,REDEFINE PROPERTIES LTD,FINANCIAL,Sr Unsecured,16,2023/09/21,21-Sep-27,10.172,JIBAR,148,,102.6773067,100.6741286,2.003178082,100,100,0,,0,,,,,Price,28-Aug-23,27-Aug-23,,,,Price Traded Methodology,
2029/09/21,RDFG03,ZAG000190067,ZAG000190067 Corp,REDEFINE PROPERTIES LTD,FINANCIAL,Sr Unsecured,16,2023/09/21,21-Sep-29,10.492,JIBAR,200,,102.0734143,100.0071129,2.06630137,100,100,0,,0,,,,,Price,23-Aug-23,27-Aug-23,,,,Price Traded Methodology,
2032/09/21,RDFG04,ZAG000190059,ZAG000190059 Corp,REDEFINE PROPERTIES LTD,FINANCIAL,Sr Unsecured,16,2023/09/21,21-Sep-32,10.792,JIBAR,230,,102.1321534,100.0066739,2.125479452,100,100,0,,0,,,,,Price,20-Sep-22,27-Aug-23,,,,Price Traded Methodology,
2025/12/09,RDFG05,ZAG000192501,ZAG000192501 Corp,REDEFINE PROPERTIES LTD,FINANCIAL,Sr Unsecured,6,2023/09/11,09-Dec-25,10.123,JIBAR,164,,102.3348285,100.0051518,2.329676712,100,100,0,,0,,,,,Price,07-Dec-22,27-Aug-23,,,,Price Traded Methodology,
2026/12/09,RDFG06,ZAG000192519,ZAG000192519 Corp,REDEFINE PROPERTIES LTD,FINANCIAL,Sr Unsecured,6,2023/09/11,09-Dec-26,10.203,JIBAR,172,,102.3531972,100.0051095,2.348087671,100,100,0,,0,,,,,Price,08-Dec-22,27-Aug-23,,,,Price Traded Methodology,
2026/08/24,RDFG07,ZAG000198441,ZAG000198441 Corp,REDEFINE PROPERTIES LTD,FINANCIAL,Sr Unsecured,80,2023/11/24,24-Aug-26,9.832,JIBAR,144,,100.222147,100.0066511,0.21549589,100,100,0,,0,,,,,Price,24-Aug-23,27-Aug-23,,,,Price Traded Methodology,
2028/08/24,RDFG08,ZAG000198433,ZAG000198433 Corp,REDEFINE PROPERTIES LTD,FINANCIAL,Sr Unsecured,80,2023/11/24,24-Aug-28,9.992,JIBAR,160,,100.225477,100.0064743,0.21900274,100,100,0,,0,,,,,Price,24-Aug-23,27-Aug-23,,,,Price Traded Methodology,
2030/08/24,RDFG09,ZAG000198425,ZAG000198425 Corp,REDEFINE PROPERTIES LTD,FINANCIAL,Sr Unsecured,80,2023/11/24,24-Aug-30,10.092,JIBAR,170,,100.2274478,100.0062533,0.221194521,100,100,0,,0,,,,,Price,24-Aug-23,27-Aug-23,,,,Price Traded Methodology,
2033/04/17,RED706,ZAG000195405,ZAG000195405 Corp,REDINK RENTALS,SPECIAL PURPOSE,Secured,42,2023/10/17,17-Apr-26,15,JIBAR,650,,101.8971034,100.0066925,1.890410959,100,100,0,,0,,,,,Price,24-Aug-23,27-Aug-23,,,,Price Traded Methodology,
2033/04/17,RED707,ZAG000195462,ZAG000195462 Corp,REDINK RENTALS,SPECIAL PURPOSE,Secured,42,2023/10/17,17-Apr-26,16.35,JIBAR,785,,102.0637732,100.0032252,2.060547945,100,100,0,,0,,,,,Price,24-Aug-23,27-Aug-23,,,,Price Traded Methodology,
2023/10/22,RES50,ZAG000171950,ZAG000171950 Corp,RESILIENT REIT LTD,FINANCIAL,Sr Unsecured,47,2023/10/22,22-Oct-23,10.558,JIBAR,160,,101.2112916,100.0831766,1.128115068,100,100,0,,0,,,,,Price,19-Jun-23,16-May-22,,,,Price Traded Methodology,
2024/05/07,RES52,ZAG000176157,ZAG000176157 Corp,RESILIENT REIT LTD,FINANCIAL,Sr Unsecured,63,2023/11/07,07-May-24,10.225,JIBAR,114,,101.1427965,100.442454,0.700342466,100,100,0,,0,,,,,Price,07-Aug-23,06-Jun-23,,,,Price Traded Methodology,
2025/09/20,RES53,ZAG000179979,ZAG000179979 Corp,RESILIENT REIT LTD,FINANCIAL,Sr Unsecured,15,2023/09/20,20-Sep-25,10.412,JIBAR,192,,102.0859805,100.0069805,2.079,100,100,0,,0,,,,,Price,07-Aug-23,27-Aug-23,,,,Price Traded Methodology,
2027/10/13,RES59,ZAG000190901,ZAG000190901 Corp,RESILIENT REIT LTD,FINANCIAL,Sr Unsecured,38,2023/10/13,13-Oct-27,10.15,JIBAR,165,,101.4056556,100.0152446,1.390410959,100,100,0,,0,,,,,Price,27-Jun-23,27-Aug-23,,,,Price Traded Methodology,
2025/12/06,RES60,ZAG000192493,ZAG000192493 Corp,RESILIENT REIT LTD,FINANCIAL,Sr Unsecured,1,2023/09/06,06-Dec-25,9.883,JIBAR,140,,99.87059426,100.0059778,-0.135383562,100,100,0,,0,,,,,Price,14-Jul-23,27-Aug-23,,,,Price Traded Methodology,
2027/12/15,RES61,ZAG000192832,ZAG000192832 Corp,RESILIENT REIT LTD,FINANCIAL,Sr Unsecured,10,2023/09/15,15-Dec-27,10.125,JIBAR,165,,102.1699173,100.0062187,2.16369863,100,100,0,,0,,,,,Price,26-Jan-23,27-Aug-23,,,,Price Traded Methodology,
2028/02/13,RES62,ZAG000193616,ZAG000193616 Corp,RESILIENT REIT LTD,FINANCIAL,Sr Unsecured,69,2023/11/13,13-Feb-28,10.058,JIBAR,165,,100.5051113,100.0091004,0.496010959,100,100,0,,0,,,,,Price,07-Aug-23,27-Aug-23,,,,Price Traded Methodology,
2026/09/15,RES63,ZAG000194614,ZAG000194614 Corp,RESILIENT REIT LTD,FINANCIAL,Sr Unsecured,10,2023/09/15,15-Sep-26,9.925,JIBAR,145,,102.1273349,100.006376,2.120958904,100,100,0,,0,,,,,Price,10-Aug-23,27-Aug-23,,,,Price Traded Methodology,
2027/07/11,RN2027,ZAG000187949,ZAG000187949 Corp,REP SOUTH AFRICA FLOATER,GOVT NATIONAL,Unsecured,36,2023/10/11,11-Jul-27,9.792,JIBAR,88.5,,102.7459382,101.3509135,1.395024658,0,0,0,,0,,,,,Price,28-Aug-23,02-Aug-23,,,,Price Traded Methodology,
2030/09/17,RN2030,ZAG000195413,ZAG000195413 Corp,REP SOUTH AFRICA FLOATER,GOVT NATIONAL,Unsecured,12,2023/09/17,17-Sep-30,9.435,JIBAR,114.5,,100.9620524,99.04920304,1.912849315,0,0,0,,0,,,,,Price,17-Aug-23,19-Jul-23,,,,Price Traded Methodology,
2023/12/10,RW23,ZAG000111246,ZAG000111246 Corp,RAND WATER,GOVT AGENCY,Sr Unsecured,96,2023/12/10,10-Dec-23,9.51,R186,75,9.575,102.07722,99.91467,2.16255,10.905,9.22,0.03,0.279750384,0.266969232,-0.272514772,27.25147723,0.142545141,,Rate,18-Aug-23,20-Jul-23,,,,Illiquid Methodology,
2028/12/10,RW28,ZAG000111253,ZAG000111253 Corp,RAND WATER,GOVT AGENCY,Sr Unsecured,96,2023/12/10,10-Dec-28,10.245,R213,109.5,11.735,96.54907,94.21939,2.32968,12.825,10.715,0.03,4.069945276,3.844376486,-3.711709808,371.1709808,19.23662386,,Rate,07-Aug-23,09-Mar-23,,,,Illiquid Methodology,
2031/06/30,RW31,ZAG000177635,ZAG000177635 Corp,RAND WATER,GOVT AGENCY,Sr Unsecured,116,2023/12/30,30-Jun-31,10.685,R213,131,11.95,95.48577,93.64151,1.84426,13.04,11.2,0.01,5.309734207,5.010364904,-4.784185681,478.4185681,34.21174863,,Rate,28-Jul-23,08-May-23,,,,Illiquid Methodology,
2026/06/30,RWL26,ZAG000177619,ZAG000177619 Corp,RAND WATER,GOVT AGENCY,Sr Unsecured,24,2023/09/29,30-Jun-26,10.75,JIBAR,166,,103.3097695,101.45429,1.855479452,100,100,0,,0,,,,,Price,16-Aug-23,02-Jul-23,,,,Price Traded Methodology,
2028/06/30,RWL28,ZAG000177627,ZAG000177627 Corp,RAND WATER,GOVT AGENCY,Sr Unsecured,116,2023/12/30,30-Jun-28,9.705,R2 030,68,10.82,97.5327,95.85759,1.67511,12,10.145,0,3.881948301,3.682713501,-3.591849885,359.1849885,17.3056313,,Rate,16-Nov-22,18-Jan-22,,,,Illiquid Methodology,
2024/08/02,SBN02,ZAG000178419,ZAG000178419 Corp,STANDARD BANK NAMIBIA LT,FINANCIAL,Sr Unsecured,58,2023/11/02,02-Aug-24,9.932,JIBAR,135,,100.9516349,100.1353061,0.816328767,100,100,0,,0,,,,,Price,30-Nov-22,26-Jul-22,,,,Price Traded Methodology,
2026/08/03,SBN03,ZAG000178427,ZAG000178427 Corp,STANDARD BANK NAMIBIA LT,FINANCIAL,Sr Unsecured,58,2023/11/02,03-Aug-26,10.202,JIBAR,160,,101.254712,100.4161915,0.838520548,100,100,0,,0,,,,,Price,07-Aug-23,10-Nov-22,,,,Price Traded Methodology,
2026/05/15,SBS20,ZAG000095365,ZAG000095365 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,71,2023/11/15,15-May-26,10.05,R186,45,9.275,104.76579,101.76456,3.00123,10.39,8.62,-0.02,2.370846251,2.265771116,-2.373753179,237.3753179,6.683197458,,Rate,18-Aug-23,02-Aug-23,,,,Illiquid Methodology,
2026/05/15,SBS21,ZAG000095373,ZAG000095373 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,71,2023/11/15,15-May-26,10.608,JIBAR,111,,103.0868276,102.5927564,0.494071233,100,100,0,,0,,,,,Price,23-Aug-23,22-Aug-23,,,,Price Traded Methodology,
2024/02/20,SBS27,ZAG000112772,ZAG000112772 Corp,STANDARD BK OF SOUTH AFR,BANK,Sr Unsecured,168,2024/02/20,20-Feb-24,10.13,R186,47,9.295,100.65615,100.32311,0.33304,10.245,8.475,0.04,0.472440033,0.4514585,-0.454420746,45.4420746,0.407629554,,Rate,07-Aug-23,23-Jul-23,,,,Illiquid Methodology,
