InstrumentCode,ISIN,InstrumentLongName,HoldingNominal,AssetMarketValue,Weight (%) Pre,Weight (%) Post,Maturity,Companion,Spread,MTM,Yield,Mod Duration,Term,Type,Issuer Type,Issuer,Exposure,Level of Subordination,Subordination,Quality,Liquidity,Interest Rate Score,Spread over Jibar,Instrument Score,Risk,Risk Duration,Reference, ,Level 2,Level 3,Level 4,Level 1 Max,Level 2 Max,Level 3 Max,Level 4 Max,GIR,Infrastructure
SBT204,,Standard Bank F/R 16042024,4000000,4035958.986,0.001349083,0.001349083,2024/04/16,JIBAR,200,,10.35,0.191780822,0.44109589,Bank Subordinated Debt - Tier 2,Bank,STANDARD BANK LTD,STANDARD BANK LTD,Bank Subordinated Debt - Tier 2,2,-0.260344705,2.620447875,1.237288136,200,143.4582976,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.104049907,0.104049907,0.104049907,0.104049907,,No
SBT206,,Standard Bank F/R 31012025,6000000,6072134.933,0.002029707,0.002029707,2025/01/31,JIBAR,135,,9.7,0.232876712,1.235616438,Bank Subordinated Debt - Tier 2,Bank,STANDARD BANK LTD,STANDARD BANK LTD,Bank Subordinated Debt - Tier 2,2,-0.260344705,2.620447875,1.303571429,135,143.4914393,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.104049907,0.104049907,0.104049907,0.104049907,,No
SSN011,,Standard Bank 3.63% 31012025,25000000,42446712.5,0.014188485,0.014188485,2025/01/31,I2025,150,6.18,11.58,1.171323727,1.235616438,Bank Senior Debt - ILBs,Bank,STANDARD BANK LTD,STANDARD BANK LTD,Bank Senior Unsecured,0.6,-0.260344705,2.620447875,-5.836903155,323,125.921202,1,1.171323727,I2025,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.104049907,0.104049907,0.104049907,0.104049907,,No
SSN044,,Standard Bank F/R 09022027,2000000,1984169.94,0.00066324,0.00066324,2027/02/09,JIBAR,230,,10.65,0.005479452,3.260273973,Bank Senior Debt - Floating,Bank,STANDARD BANK LTD,STANDARD BANK LTD,Bank Senior Unsecured,0.6,-0.260344705,2.620447875,1.005509642,230,129.3424084,0,0,JIBAR,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.104049907,0.104049907,0.104049907,0.104049907,,No
SSN062,,Standard Bank 2% 31012025,8190235.34,14003341.92,0.004680838,0.004680838,2025/01/31,I2025,90.5,5.585,10.985,1.17478,1.235616438,Bank Senior Debt - ILBs,Bank,STANDARD BANK LTD,STANDARD BANK LTD,Bank Senior Unsecured,0.6,-0.260344705,2.620447875,-5.72147843,263.5,125.9789143,1,1.17478,I2025,2.Oth,2.1,2.1 (c),2.1 (c) (i),0.104049907,0.104049907,0.104049907,0.104049907,,No
26FR0004,ZAM000506039,Standard Bank F/R 24042025,5000000,5019982.88,0.001678009,0.001678009,2025/04/24,JIBAR,137.5,0,9.725,0.125,1.463013699,Money Market,Bank,STANDARD BANK LTD,STANDARD BANK LTD,Money Market,0.5,-0.260344705,2.620447875,1.142857143,137.5,128.4110821,0,0,JIBAR,1,1.1,,,0.001678009,0.001678009,0,0,,No
SZ25,,SA National Roads Agency 9.00% 300925                    ,5000000,5003419.5,0.001672472,0.001672472,2025/09/30,R186,49,9.545,9.545,1.681519337,1.898630137,SOE,SOE,SANRAL,SANRAL,Government-Guaranteed,0.3,0.491754332,1.51220438,-1.467309798,119.5,-239.8610849,1,1.681519337,R186,2.Gov,2.1,2.1 (a),,0.001672472,0.001672472,0.001672472,0,,Yes
TH16A2,ZAG000161670,Thekwini FundF/R 21082024,12858660,13168588.69,0.004401809,0.004401809,2024/08/21,JIBAR,115,,9.5,0.038356164,0.789041096,Securitization,Corporate,THEKWINI,THEKWINI,Senior Secured,0.9,0,-0.080677079,1.03988604,115,29.19849374,0,0,JIBAR,2.Oth,2.1,2.1 (e),2.1 (e) (i),0.004912788,0.004912788,0.004912788,0.004912788,2.1(e)(i),Yes
TH16A8,,Thekwini Fund F/R 21082024,790000,809782.9257,0.000270683,0.000270683,2024/08/21,JIBAR,105,,9.4,0.038356164,0.789041096,Securitization,Corporate,THEKWINI,THEKWINI,Senior Secured,0.9,0,-0.080677079,1.03988604,105,29.19849374,0,0,JIBAR,2.Oth,2.1,2.1 (e),2.1 (e) (i),0.004912788,0.004912788,0.004912788,0.004912788,,Yes
T17A21,,Thekwini Fund 14 (RF) Limited F/R 21022026,700000,718877.8472,0.000240296,0.000240296,2026/02/21,JIBAR,120,,9.55,0.038356164,2.293150685,Securitization,Corporate,THEKWINI,THEKWINI,Senior Secured,0.9,0,-0.080677079,1.03988604,120,29.19849374,0,0,JIBAR,2.Oth,2.1,2.1 (e),2.1 (e) (i),0.004912788,0.004912788,0.004912788,0.004912788,,Yes
TL26,ZAG000148487,Telkom SA Limited F/R 25112024,500000,513641.7304,0.000171693,0.000171693,2024/11/25,JIBAR,145,,9.8,0.049315068,1.052054795,Corporate Senior Debt,Corporate,TELKOM,TELKOM,Corp Senior Unsecured,1,0.029491027,-0.280189856,1.051873199,145,17.45410175,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.004606216,0.004606216,0.004606216,0.004606216,2.1(d)(i),Yes
TL30,,Telkom SA F/R 10062024,11000000,11222731.52,0.003751375,0.003751375,2024/06/10,JIBAR,72,,9.07,0.090410959,0.591780822,Corporate Senior Debt,Corporate,TELKOM,TELKOM,Corp Senior Unsecured,1,0.029491027,-0.280189856,1.09939759,72,17.47786395,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.004606216,0.004606216,0.004606216,0.004606216,2.1(d)(i),Yes
TL31,,Telkom SA Limited F/R 10062026,2000000,2043727.119,0.000683148,0.000683148,2026/06/10,JIBAR,143,,9.78,0.090410959,2.591780822,Corporate Senior Debt,Corporate,TELKOM,TELKOM,Corp Senior Unsecured,1,0.029491027,-0.280189856,1.09939759,143,17.47786395,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.004606216,0.004606216,0.004606216,0.004606216,,Yes
TC001,TC001,Transcapital Investments Ltd 7.057% 20250215,14000000,13638136.93,0.004558763,0.004558763,2025/02/15,JIBAR,500,,13.35,0.021917808,1.276712329,Corporate Senior Debt,Corporate,TRANSACTION CAPITAL,TRANSACTION CAPITAL,Corp Senior Unsecured,1,-0.329010403,0,1.022408964,500,193.8881857,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.004558763,0.004558763,0.004558763,0.004558763,,No
TN25,ZAG000079344,Transnet 9.5% 190825,21770000,21900981.38,0.007320749,0.007320749,2025/08/19,R186,140,10.455,10.455,1.559688151,1.783561644,SOE,SOE,TRANSNET SOC LTD,TRANSNET SOC LTD,Corp Senior Unsecured,1,-0.659368945,2.645933421,-1.786709258,210.5,331.2035635,1,1.559688151,R186,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.013719856,0.013719856,0.013719856,0.013719856,2.1(d)(i),Yes
TN27,,Transnet 8.90% 141127,10000000,9148241,0.003057944,0.003057944,2027/11/14,R186,253,11.585,11.585,3.245722637,4.021917808,SOE,SOE,TRANSNET SOC LTD,TRANSNET SOC LTD,Corp Senior Unsecured,1,-0.659368945,2.645933421,-0.445290965,323.5,331.8742727,1,3.245722637,R186,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.013719856,0.013719856,0.013719856,0.013719856,2.1(d)(i),Yes
TNF25,,Transnet F/R 14022025,10000000,9995526.144,0.003341163,0.003341163,2025/02/14,JIBAR,239,,10.74,0.019178082,1.273972603,SOE,SOE,TRANSNET SOC LTD,TRANSNET SOC LTD,Corp Senior Unsecured,1,-0.659368945,2.645933421,1.019553073,239,332.6066947,0,0,JIBAR,2.Oth,2.1,2.1 (d),2.1 (d) (i),0.013719856,0.013719856,0.013719856,0.013719856,2.1(d)(i),Yes
26FR0032,,Northchester F/R 09062028,35000000,35641424.38,0.01191371,0.01191371,2028/06/09,JIBAR,260,0,10.95,0.125,4.591780822,Credit Investment Notes,Corporate,NORTHCHESTER (RF) LTD,NORTHCHESTER (RF) LTD,Credit Investment Notes,1.1,-1,-0.455397734,1.142857143,260,534.9971858,1,0.125,JIBAR,2.Oth,3.1,2.1 (e),2.1 (e) (ii),0.01191371,0.01191371,0.01191371,0.01191371,2.1(e)(ii),No
SC08CU,,SouthChester F/R 30062022,50000000,50083904.1,0.016741337,0.016741337,2023/11/07,0,0,8.75,8.75,0,0,Credit Investment Notes,Corporate,SOUTHCHESTER (RF) LTD,SOUTHCHESTER (RF) LTD,Credit Investment Notes,1.1,-1,-0.455397734,1,40,534.9257573,0,0,OVERNIGHT,2.Oth,2.1,2.1 (e),2.1 (e) (ii),0.016741337,0.016741337,0.016741337,0.016741337,2.1(d)(ii),No
NICMM,,Nedgroup Inv Corporate Money Market Fund C,45004439.89,45074777.83,0.015066957,0.015066957,2023/11/07,JIBAR,82.3,0,9.173,0,0,Money Market CIS,CIS,NEDGROUP INVESTMENTS,NEDGROUP INVESTMENTS,Money Market CIS,0.5,-1,2,1,82.3,504.3717799,0,0,JIBAR,2.Gov,2.1,2.1 (c),2.1 (c) (i),0.015066957,0.015066957,0.015066957,0.015066957,,No
AIRN1U,,Ashburton F/R 311230,403747.64,377383.98,0.000126147,0.000126147,2025/03/31,JIBAR,426,,12.62,0.125,1.397260274,Credit Investment Notes,Bank,ASHBURTON,NAMPAK,Credit Investment Notes,1.1,0,0,1.142857143,427,30.4432085,0,0,JIBAR,2.Oth,1.1,2.1 (e),2.1 (e) (ii),0.033220435,0.000126147,0.033220435,0.033220435,2.1(e)(ii),No
AHY2U,ZAG000135849,Ashburton High Yield 2 CIN,80406827.37,81085660.4,0.027104164,0.027104164,2025/02/27,JIBAR,310,0,11.45,0.125,1.309589041,Credit Investment Notes,Bank,ASHBURTON,ASHBURTON,Credit Investment Notes,1.1,-1,-0.455397734,1.142857143,310,534.9971858,0,0,JIBAR,2.Oth,2.1,2.1 (e),2.1 (e) (ii),0.033220435,0.033094288,0.033220435,0.033220435,2.1(e)(ii),No
AIG2U,AIG2U,Ashburton Investment Grade Fund 2 CIN,17621110.9,17920240.54,0.005990124,0.005990124,2030/12/31,JIBAR,180,0,10.15,0.125,7.153424658,Credit Investment Notes,Bank,ASHBURTON,ASHBURTON,Credit Investment Notes,1.1,-1,-0.455397734,1.142857143,180,534.9971858,0,0,JIBAR,2.Oth,2.1,2.1 (e),2.1 (e) (ii),0.033220435,0.033094288,0.033220435,0.033220435,2.1(e)(ii),No
MERC26CL,,Mercantile Bank - Current Account,629065.3,629065.3,0.000210275,0.000210275,2023/11/07,0,0,8.5,8.5,0,0,Call Account,Bank,MERCANTILE BANK,MERCANTILE BANK,Money Market,0.5,0.855236602,-0.455397734,1,15,-398.6925437,0,0,OVERNIGHT,1,1.1,,,0.000210275,0.000210275,0,0,,No
INVCCM,,Investec Call Deposit,21210753.84,21210753.84,0.00709003,0.00709003,2023/11/07,0,0,8.05,8.05,0,0,Call Account,Bank,INVESTEC BANK LTD,INVESTEC BANK LTD,Money Market,0.5,-0.333447483,0.398902376,1,-30,187.1064977,0,0,OVERNIGHT,1,1.1,,,0.061607818,0.061607818,0,0,,No
26RMBCAL,,RMB Call Acc - Current Accounts,10500000,10500000,0.003509791,0.003509791,2023/11/07,0,0,7.75,7.75,0,0,Call Account,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Money Market,0.5,-0.107833692,2.460589047,1,-60,53.68273548,0,0,OVERNIGHT,1,1.1,,,0.026176353,0.026176353,0,0,,No
ZAR - 140000,CSH-ANALYTICS-CASHDIZAR,ZAR Unsettled Cash,5089655.44,5089655.44,0.001701298,0.001701298,2023/11/07,0,0,7,7,0,0,Call Account,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Money Market,0.5,-0.107833692,2.460589047,1,-135,53.68273548,0,0,0,1,1.1,,,0.026176353,0.026176353,0,0,,No
ZAR - 100000,FNB00167,ZAR Settled Cash,22195849.27,22195849.27,0.007419314,0.007419314,2023/11/07,0,0,7,7,0,0,Call Account,Bank,FIRSTRAND BANK LTD,FIRSTRAND BANK LTD,Money Market,0.5,-0.107833692,2.460589047,1,-135,53.68273548,0,0,0,1,1.1,,,0.026176353,0.026176353,0,0,,No
